	OG	TSG
TP53_ENST00000420246	0.04957010582010582	0.9504298941798942
TP53	0.04957010582010582	0.9504298941798942
TP53_ENST00000269305	0.04957010582010582	0.9504298941798942
TP53_ENST00000545858	0.04957010582010582	0.9504298941798942
RB1_ENST00000267163	0.0884995882979754	0.9115004117020247
RB1	0.0884995882979754	0.9115004117020247
RBMX	0.0884995882979754	0.9115004117020247
CBFB_ENST00000412916	0.0884995882979754	0.9115004117020247
OR6C76	0.0884995882979754	0.9115004117020247
CBFB_ENST00000290858	0.0884995882979754	0.9115004117020247
TP53_ENST00000455263	0.09401455026455026	0.9059854497354499
TP53_ENST00000413465	0.09401455026455026	0.9059854497354499
TP53_ENST00000414315	0.09401455026455026	0.9059854497354499
GATA3	0.09563172043010752	0.9043682795698924
ARPP21_ENST00000428373	0.1282074780058651	0.8717925219941348
GPS2	0.1282074780058651	0.8717925219941348
ALDH1L1	0.14009842550727772	0.8599015744927222
PILRB	0.14009842550727772	0.8599015744927222
BIN1_ENST00000259238	0.14009842550727772	0.8599015744927222
PTPRD	0.14009842550727772	0.8599015744927222
DLL3	0.14009842550727772	0.8599015744927222
SLC9A3	0.14009842550727772	0.8599015744927222
TBC1D9	0.14009842550727772	0.8599015744927222
PRPF40A_ENST00000359961	0.14009842550727772	0.8599015744927222
PCDHA8	0.14009842550727772	0.8599015744927222
NDUFB5	0.14009842550727772	0.8599015744927222
ARSD	0.14009842550727772	0.8599015744927222
DAO	0.14009842550727772	0.8599015744927222
PMS2	0.14009842550727772	0.8599015744927222
SLC16A1	0.14009842550727772	0.8599015744927222
ANXA5	0.14009842550727772	0.8599015744927222
NOP14_ENST00000398071	0.14009842550727772	0.8599015744927222
LARP1	0.14009842550727772	0.8599015744927222
IGSF3_ENST00000369483	0.14009842550727772	0.8599015744927222
OR52M1	0.14009842550727772	0.8599015744927222
ZNF292_ENST00000369577	0.14009842550727772	0.8599015744927222
C1orf141_ENST00000448166	0.14009842550727772	0.8599015744927222
RUSC1_ENST00000368354	0.14009842550727772	0.8599015744927222
SENP6_ENST00000447266	0.14009842550727772	0.8599015744927222
GNB3	0.14009842550727772	0.8599015744927222
ANKK1	0.14009842550727772	0.8599015744927222
KCTD16	0.14009842550727772	0.8599015744927222
IL24	0.14009842550727772	0.8599015744927222
OR14I1	0.14009842550727772	0.8599015744927222
PPP1R9A	0.14009842550727772	0.8599015744927222
COL24A1	0.14009842550727772	0.8599015744927222
CD226	0.14009842550727772	0.8599015744927222
ACTN4	0.14009842550727772	0.8599015744927222
PPARG	0.14009842550727772	0.8599015744927222
SGOL2	0.14009842550727772	0.8599015744927222
FARP1_ENST00000376586	0.14009842550727772	0.8599015744927222
NOP14	0.14009842550727772	0.8599015744927222
GAS6_ENST00000357389	0.14009842550727772	0.8599015744927222
ENSG00000254381	0.14009842550727772	0.8599015744927222
ACIN1_ENST00000338631	0.14009842550727772	0.8599015744927222
PSMD3	0.14009842550727772	0.8599015744927222
AGTPBP1_ENST00000376109	0.14009842550727772	0.8599015744927222
TRAF3	0.14009842550727772	0.8599015744927222
GOT1L1_ENST00000307599	0.14009842550727772	0.8599015744927222
KRT82	0.14009842550727772	0.8599015744927222
NPTXR	0.14009842550727772	0.8599015744927222
PCDHGA9	0.14009842550727772	0.8599015744927222
NOX1_ENST00000372966	0.14009842550727772	0.8599015744927222
STAB1	0.14009842550727772	0.8599015744927222
MS4A14	0.14009842550727772	0.8599015744927222
STRN	0.14009842550727772	0.8599015744927222
MAP3K6_ENST00000374040	0.14009842550727772	0.8599015744927222
NCOR2	0.14009842550727772	0.8599015744927222
RASIP1_ENST00000222145	0.14009842550727772	0.8599015744927222
EIF4ENIF1	0.14009842550727772	0.8599015744927222
C10orf140_ENST00000449193	0.14009842550727772	0.8599015744927222
MAGEE1	0.14009842550727772	0.8599015744927222
CDH10	0.14009842550727772	0.8599015744927222
TBC1D21	0.14009842550727772	0.8599015744927222
SAMD9	0.14009842550727772	0.8599015744927222
GAB4	0.14009842550727772	0.8599015744927222
IRS1	0.14009842550727772	0.8599015744927222
RMI1	0.14009842550727772	0.8599015744927222
OR8J1	0.14009842550727772	0.8599015744927222
PLAA_ENST00000397292	0.14009842550727772	0.8599015744927222
CHSY3	0.14009842550727772	0.8599015744927222
TBC1D9_ENST00000442267	0.14009842550727772	0.8599015744927222
CACNA1G_ENST00000416767	0.14009842550727772	0.8599015744927222
ZBTB22	0.14009842550727772	0.8599015744927222
MAP3K15	0.14009842550727772	0.8599015744927222
FEM1C	0.14009842550727772	0.8599015744927222
COBLL1	0.14009842550727772	0.8599015744927222
SIGLEC10	0.14009842550727772	0.8599015744927222
SLC5A10	0.14009842550727772	0.8599015744927222
OCSTAMP	0.14009842550727772	0.8599015744927222
OCSTAMP_ENST00000279028	0.14009842550727772	0.8599015744927222
ADAM19_ENST00000394020	0.14009842550727772	0.8599015744927222
PRAMEF2	0.14009842550727772	0.8599015744927222
HIRA	0.14009842550727772	0.8599015744927222
SEPP1	0.14009842550727772	0.8599015744927222
CDC42BPA	0.14009842550727772	0.8599015744927222
GIGYF2_ENST00000409451	0.14009842550727772	0.8599015744927222
AGTPBP1	0.14009842550727772	0.8599015744927222
ENSG00000121031	0.14009842550727772	0.8599015744927222
CNNM2_ENST00000369878	0.14009842550727772	0.8599015744927222
PCDHGA9_ENST00000573521	0.14009842550727772	0.8599015744927222
IL28RA	0.14009842550727772	0.8599015744927222
SORBS3	0.14009842550727772	0.8599015744927222
CPSF4L_ENST00000397671	0.14009842550727772	0.8599015744927222
GRHL2	0.14009842550727772	0.8599015744927222
ABCG5	0.14009842550727772	0.8599015744927222
ADAM23	0.14009842550727772	0.8599015744927222
TLE4	0.14009842550727772	0.8599015744927222
SHROOM3	0.14009842550727772	0.8599015744927222
GAS6_ENST00000355761	0.14009842550727772	0.8599015744927222
PLXNA3	0.14009842550727772	0.8599015744927222
MBD1_ENST00000424334	0.14009842550727772	0.8599015744927222
RNF41	0.14009842550727772	0.8599015744927222
UBAP2	0.14009842550727772	0.8599015744927222
VCX3B_ENST00000381029	0.14009842550727772	0.8599015744927222
NCOR2_ENST00000405201	0.14009842550727772	0.8599015744927222
ZXDB	0.14009842550727772	0.8599015744927222
TBKBP1_ENST00000361722	0.14009842550727772	0.8599015744927222
TMEM132B	0.14009842550727772	0.8599015744927222
VCL	0.14009842550727772	0.8599015744927222
KIF20B_ENST00000416354	0.14009842550727772	0.8599015744927222
TSGA10	0.14009842550727772	0.8599015744927222
KLHL12	0.14009842550727772	0.8599015744927222
PCOLCE	0.14009842550727772	0.8599015744927222
ZNF236_ENST00000543926	0.14009842550727772	0.8599015744927222
KSR1_ENST00000319524	0.14009842550727772	0.8599015744927222
BRCA1	0.14009842550727772	0.8599015744927222
KIF20B	0.14009842550727772	0.8599015744927222
P2RX7	0.14009842550727772	0.8599015744927222
CLGN	0.14009842550727772	0.8599015744927222
DOPEY1_ENST00000237163	0.14009842550727772	0.8599015744927222
KIF12	0.14009842550727772	0.8599015744927222
VCX3B	0.14009842550727772	0.8599015744927222
MAGEE1_ENST00000361470	0.14009842550727772	0.8599015744927222
PBRM1_ENST00000296302	0.14009842550727772	0.8599015744927222
ZNF350	0.14009842550727772	0.8599015744927222
PHYH	0.14009842550727772	0.8599015744927222
ZNF146	0.14009842550727772	0.8599015744927222
MED23	0.14009842550727772	0.8599015744927222
MYH9	0.14009842550727772	0.8599015744927222
ZNF568_ENST00000455427	0.14009842550727772	0.8599015744927222
ADD1	0.14009842550727772	0.8599015744927222
SHANK1_ENST00000391813	0.14009842550727772	0.8599015744927222
FOXP1	0.14009842550727772	0.8599015744927222
BRSK2_ENST00000382179	0.14009842550727772	0.8599015744927222
GATAD2B	0.14009842550727772	0.8599015744927222
CCDC108	0.14009842550727772	0.8599015744927222
SLC5A10_ENST00000317977	0.14009842550727772	0.8599015744927222
DISP2	0.14009842550727772	0.8599015744927222
ZBTB4	0.14009842550727772	0.8599015744927222
BRSK2_ENST00000308219	0.14009842550727772	0.8599015744927222
VRTN	0.14009842550727772	0.8599015744927222
C20orf107	0.14009842550727772	0.8599015744927222
BLK	0.14009842550727772	0.8599015744927222
SEC31A_ENST00000264405	0.14009842550727772	0.8599015744927222
KIAA0196	0.14009842550727772	0.8599015744927222
GRLF1_ENST00000317082	0.14009842550727772	0.8599015744927222
FBN3	0.14009842550727772	0.8599015744927222
ZNF165_ENST00000377325	0.14009842550727772	0.8599015744927222
DOCK6	0.14009842550727772	0.8599015744927222
MARCH10	0.14009842550727772	0.8599015744927222
ADAM19_ENST00000257527	0.14009842550727772	0.8599015744927222
PLAA	0.14009842550727772	0.8599015744927222
LARP1_ENST00000336314	0.14009842550727772	0.8599015744927222
BRSK2_ENST00000308230	0.14009842550727772	0.8599015744927222
KLHL29_ENST00000486442	0.14009842550727772	0.8599015744927222
DNMT3L	0.14009842550727772	0.8599015744927222
CRSP3	0.14009842550727772	0.8599015744927222
KLHL12_ENST00000435533	0.14009842550727772	0.8599015744927222
CUX1	0.14009842550727772	0.8599015744927222
UBXN2B	0.14009842550727772	0.8599015744927222
CLMN	0.14009842550727772	0.8599015744927222
PTPN6_ENST00000399448	0.14009842550727772	0.8599015744927222
PPP1R9A_ENST00000433360	0.14009842550727772	0.8599015744927222
DHX40	0.14009842550727772	0.8599015744927222
C1orf141	0.14009842550727772	0.8599015744927222
CPNE4	0.14009842550727772	0.8599015744927222
DOPEY1	0.14009842550727772	0.8599015744927222
LRRTM3_ENST00000361320	0.14009842550727772	0.8599015744927222
FARP1	0.14009842550727772	0.8599015744927222
GIGYF2	0.14009842550727772	0.8599015744927222
LRRC43_ENST00000339777	0.14009842550727772	0.8599015744927222
IGSF9B_ENST00000321016	0.14009842550727772	0.8599015744927222
AKAP12	0.14009842550727772	0.8599015744927222
PCDHGB2_ENST00000522605	0.14009842550727772	0.8599015744927222
VN1R4	0.14009842550727772	0.8599015744927222
COG8	0.14009842550727772	0.8599015744927222
KIAA1328	0.14009842550727772	0.8599015744927222
KIAA1328_ENST00000591619	0.14009842550727772	0.8599015744927222
ADAM23_ENST00000374415	0.14009842550727772	0.8599015744927222
ABL2_ENST00000502732	0.14009842550727772	0.8599015744927222
PCDHGB2	0.14009842550727772	0.8599015744927222
DLL3_ENST00000356433	0.14009842550727772	0.8599015744927222
CPNE4_ENST00000512332	0.14009842550727772	0.8599015744927222
RPN1	0.14009842550727772	0.8599015744927222
C4orf21_ENST00000505019	0.14009842550727772	0.8599015744927222
PCNXL2_ENST00000344698	0.14009842550727772	0.8599015744927222
KCNB2	0.14009842550727772	0.8599015744927222
TLR9	0.14009842550727772	0.8599015744927222
PCF11	0.14009842550727772	0.8599015744927222
FAM171B	0.14009842550727772	0.8599015744927222
ZNF292	0.14009842550727772	0.8599015744927222
VPS18	0.14009842550727772	0.8599015744927222
IGSF3	0.14009842550727772	0.8599015744927222
MSH2	0.14009842550727772	0.8599015744927222
LRIG1	0.14009842550727772	0.8599015744927222
RASIP1	0.14009842550727772	0.8599015744927222
FKBP5	0.14009842550727772	0.8599015744927222
MAP3K4	0.14009842550727772	0.8599015744927222
SENP6_ENST00000370014	0.14009842550727772	0.8599015744927222
RBM20	0.14009842550727772	0.8599015744927222
KIF12_ENST00000259410	0.14009842550727772	0.8599015744927222
TFE3	0.14009842550727772	0.8599015744927222
BIN1	0.14009842550727772	0.8599015744927222
ARHGAP35	0.14009842550727772	0.8599015744927222
DBR1	0.14009842550727772	0.8599015744927222
ASB10_ENST00000422024	0.14009842550727772	0.8599015744927222
ACIN1	0.14009842550727772	0.8599015744927222
EHBP1	0.14009842550727772	0.8599015744927222
ROCK1_ENST00000399799	0.14009842550727772	0.8599015744927222
IQCD_ENST00000416617	0.14009842550727772	0.8599015744927222
CEP128	0.14009842550727772	0.8599015744927222
SYTL5_ENST00000456733	0.14009842550727772	0.8599015744927222
RAPGEF2	0.14009842550727772	0.8599015744927222
DLGAP3	0.14009842550727772	0.8599015744927222
ZNF563	0.14009842550727772	0.8599015744927222
PCDHGA6	0.14009842550727772	0.8599015744927222
LRRTM3	0.14009842550727772	0.8599015744927222
SHROOM2	0.14009842550727772	0.8599015744927222
PTPRD_ENST00000381196	0.14009842550727772	0.8599015744927222
MYBL1	0.14009842550727772	0.8599015744927222
BRSK2_ENST00000528841	0.14009842550727772	0.8599015744927222
GOT1L1	0.14009842550727772	0.8599015744927222
PCF11_ENST00000298281	0.14009842550727772	0.8599015744927222
RFX3_ENST00000382004	0.14009842550727772	0.8599015744927222
TRAK1	0.14009842550727772	0.8599015744927222
TBKBP1	0.14009842550727772	0.8599015744927222
ZNF165	0.14009842550727772	0.8599015744927222
PABPC1	0.14009842550727772	0.8599015744927222
TRIP12	0.14009842550727772	0.8599015744927222
OR10C1	0.14009842550727772	0.8599015744927222
RFX3	0.14009842550727772	0.8599015744927222
KIAA1967	0.14009842550727772	0.8599015744927222
CYP7B1	0.14009842550727772	0.8599015744927222
SRP72	0.14009842550727772	0.8599015744927222
BAG6_ENST00000404765	0.14009842550727772	0.8599015744927222
