	OG	TSG
CBFB_ENST00000412916	0.0	1.0
MLL4	0.0	1.0
BRCA2_ENST00000544455	0.0	1.0
GRLF1_ENST00000317082	0.0	1.0
FBXW7_ENST00000281708	0.0	1.0
CASP8_ENST00000358485	0.0	1.0
TP53_ENST00000269305	0.0	1.0
NF1_ENST00000444181	0.0	1.0
TCF7L2	0.0	1.0
ID3	0.0	1.0
ATAD2	0.0	1.0
ACTL6B	0.0	1.0
TP53_ENST00000545858	0.0	1.0
LIMCH1_ENST00000503057	0.0	1.0
ACVR1B_ENST00000541224	0.0	1.0
MLL3_ENST00000355193	0.0	1.0
TP53_ENST00000455263	0.0	1.0
ZNF276_ENST00000443381	0.0	1.0
DIEXF	0.0	1.0
TRIM17_ENST00000456946	0.0	1.0
FAM123B_ENST00000330258	0.0	1.0
FBXW7_ENST00000296555	0.0	1.0
BRD7	0.0	1.0
SYCP1	0.0	1.0
KDM5C_ENST00000452825	0.0	1.0
BCL9L	0.0	1.0
EIF2AK1	0.0	1.0
PKD1L2	0.0	1.0
PBRM1_ENST00000296302	0.0	1.0
SEC31A_ENST00000395310	0.0	1.0
RNF111_ENST00000434298	0.0	1.0
WAC	0.0	1.0
MIS18BP1	0.0	1.0
IGFBP6	0.0	1.0
STAU2	0.0	1.0
TOMM70A	0.0	1.0
ZC3H13	0.0	1.0
DAZAP1	0.0	1.0
TP53	0.0	1.0
PTCH1_ENST00000331920	0.0	1.0
RNF111	0.0	1.0
ING1_ENST00000338450	0.0	1.0
ZNF14	0.0	1.0
PPP2R5A_ENST00000537030	0.0	1.0
CNTN6	0.0	1.0
NIPBL	0.0	1.0
RAPGEF6_ENST00000307984	0.0	1.0
CASP8_ENST00000264275	0.0	1.0
MAP3K1_ENST00000399503	0.0	1.0
CCND3	0.0	1.0
RBM6	0.0	1.0
ESRP1	0.0	1.0
SMC6	0.0	1.0
B2M_ENST00000544417	0.0	1.0
FBXW7_ENST00000534231	0.0	1.0
NF1_ENST00000358273	0.0	1.0
HDAC2	0.0	1.0
